dt_iso,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all
2020-06-20 06:00:00 +0000 UTC,12.81,12.5,14.84,1020,92,2.52,346,5
2020-06-20 07:00:00 +0000 UTC,12.32,11.96,15.14,1019,92,2.48,345,3
2020-06-20 08:00:00 +0000 UTC,12.48,11.51,14.24,1019,89,2.53,343,0
2020-06-20 09:00:00 +0000 UTC,12,10.67,13.87,1020,88,2.61,344,0
2020-06-20 10:00:00 +0000 UTC,13.21,12.6,14.07,1021,86,2.38,349,0
2020-06-20 11:00:00 +0000 UTC,15.39,15.07,15.84,1022,85,1.68,340,0
2020-06-20 12:00:00 +0000 UTC,18.58,17.8,19.11,1022,78,1.2,334,0
2020-06-20 13:00:00 +0000 UTC,21.34,20.34,23.76,1023,70,1.19,326,0
2020-06-20 14:00:00 +0000 UTC,24.15,23.14,24.76,1022,58,1.63,320,0
2020-06-20 15:00:00 +0000 UTC,26.28,25.14,26.56,1021,49,2.24,310,0
2020-06-20 16:00:00 +0000 UTC,26.87,25.84,27.2,1020,44,3.03,300,0
2020-06-20 17:00:00 +0000 UTC,27.6,26.84,28.03,1019,39,3.32,296,0
2020-06-20 18:00:00 +0000 UTC,27.63,25.74,28.1,1019,38,3.15,296,0
2020-06-20 19:00:00 +0000 UTC,27.22,25.34,27.69,1018,39,2.44,300,0
2020-06-20 20:00:00 +0000 UTC,25.88,23.64,26.61,1018,45,1.92,296,0
2020-06-20 21:00:00 +0000 UTC,23.1,20.86,25.42,1019,46,1.1,280,0
2020-06-20 22:00:00 +0000 UTC,21.83,19.53,24.53,1019,52,0.19,132,0
2020-06-20 23:00:00 +0000 UTC,21.51,19.46,23.87,1019,55,0.91,104,0
2020-06-21 00:00:00 +0000 UTC,21.11,19.14,22.97,1019,59,1.6,86,0
2020-06-21 01:00:00 +0000 UTC,20.87,18.34,21.83,1020,62,1.77,79,0
2020-06-21 02:00:00 +0000 UTC,19.89,17.24,20.49,1020,65,1.64,78,0
2020-06-21 03:00:00 +0000 UTC,17.92,17.14,18.61,1020,72,1.49,84,0
2020-06-21 04:00:00 +0000 UTC,15.8,14.83,17.14,1020,75,1.56,81,0
2020-06-21 05:00:00 +0000 UTC,14.56,14.56,14.56,1019,82,1.77,71,0
2020-06-21 06:00:00 +0000 UTC,12.96,12.51,14.84,1018,85,2.11,73,3
2020-06-21 07:00:00 +0000 UTC,12.91,12.78,15.14,1018,87,2.49,79,23
2020-06-21 08:00:00 +0000 UTC,13.39,13.08,16.74,1018,86,1.79,71,67
2020-06-21 09:00:00 +0000 UTC,13.84,13.58,16.84,1018,85,1.94,62,88
2020-06-21 10:00:00 +0000 UTC,16.52,15.9,17.24,1019,77,1.88,47,90
2020-06-21 11:00:00 +0000 UTC,17.87,16.34,20.46,1020,76,2.36,35,90
2020-06-21 12:00:00 +0000 UTC,19.46,18.52,21.76,1020,74,2.52,27,54
2020-06-21 13:00:00 +0000 UTC,21.72,20.88,23.76,1021,70,2.65,10,52
2020-06-21 14:00:00 +0000 UTC,24.75,23.64,24.98,1021,60,3.36,349,47
2020-06-21 15:00:00 +0000 UTC,26.55,25.34,26.91,1020,55,4.02,335,33
2020-06-21 16:00:00 +0000 UTC,27.36,26.34,27.9,1019,50,4.53,328,6
2020-06-21 17:00:00 +0000 UTC,28.01,26.64,28.58,1018,41,4.92,324,0
2020-06-21 18:00:00 +0000 UTC,27.62,25.84,28.22,1018,38,4.39,322,1
2020-06-21 19:00:00 +0000 UTC,27.56,25.76,28.14,1018,37,3.19,319,5
2020-06-21 20:00:00 +0000 UTC,25.63,24.14,26.28,1018,52,2.07,311,7
2020-06-21 21:00:00 +0000 UTC,23.69,22.12,25.44,1019,43,1.61,302,8
2020-06-21 22:00:00 +0000 UTC,21.89,19.85,24.29,1019,51,1.1,359,9
2020-06-21 23:00:00 +0000 UTC,21.59,19.37,23.91,1020,53,0.92,45,13
2020-06-22 00:00:00 +0000 UTC,20.22,18.07,22.89,1020,61,1.21,52,3
2020-06-22 01:00:00 +0000 UTC,19.36,17.43,22.07,1021,67,1.45,49,6
2020-06-22 02:00:00 +0000 UTC,18.97,16.89,21.98,1021,69,1.66,36,18
2020-06-22 03:00:00 +0000 UTC,17.71,15.82,20.44,1021,73,1.78,21,20
2020-06-22 04:00:00 +0000 UTC,16.85,15.66,18.71,1021,78,1.99,8,17
2020-06-22 05:00:00 +0000 UTC,15.93,15.08,18.34,1021,82,2.05,358,17
2020-06-22 06:00:00 +0000 UTC,15.55,14.61,17.24,1020,84,2.11,356,22
2020-06-22 07:00:00 +0000 UTC,15.92,14.64,16.84,1020,84,2.17,0,19
2020-06-22 08:00:00 +0000 UTC,16.49,15.87,17.69,1019,80,2.01,11,14
2020-06-22 09:00:00 +0000 UTC,16.35,15.15,17.71,1019,78,1.77,24,7
2020-06-22 10:00:00 +0000 UTC,16.95,14.92,18.19,1020,75,1.52,92,7
2020-06-22 11:00:00 +0000 UTC,16.89,16.31,19.46,1020,87,1.18,97,4
2020-06-22 12:00:00 +0000 UTC,19.5,18.97,21.86,1021,77,1.41,75,2
2020-06-22 13:00:00 +0000 UTC,21.94,21.14,23.36,1021,70,1.34,67,2
2020-06-22 14:00:00 +0000 UTC,24.81,24.47,25.26,1021,50,1.49,60,1
2020-06-22 15:00:00 +0000 UTC,26.11,25.76,26.63,1020,42,1.25,57,2
2020-06-22 16:00:00 +0000 UTC,26.61,24.64,27.18,1019,39,1.18,34,8
2020-06-22 17:00:00 +0000 UTC,27.1,25.26,27.71,1018,37,1.32,33,1
2020-06-22 18:00:00 +0000 UTC,26.98,25.46,27.54,1018,37,1.4,32,1
2020-06-22 19:00:00 +0000 UTC,26.93,26.73,27.39,1017,34,1.44,39,1
2020-06-22 20:00:00 +0000 UTC,25.21,23.84,25.63,1017,47,1.66,72,2
2020-06-22 21:00:00 +0000 UTC,22.69,21.48,23.28,1018,52,2.2,89,4
2020-06-22 22:00:00 +0000 UTC,19.3,18.56,19.96,1018,67,2.09,93,26
2020-06-22 23:00:00 +0000 UTC,18.64,18.24,20.84,1018,67,1.69,98,40
2020-06-23 00:00:00 +0000 UTC,18.43,18.17,19.14,1018,66,1.63,100,49
2020-06-23 01:00:00 +0000 UTC,18.12,17.82,19.14,1019,68,1.75,102,53
2020-06-23 02:00:00 +0000 UTC,18.2,18.02,18.53,1019,69,1.84,105,56
2020-06-23 03:00:00 +0000 UTC,16.49,16.26,17.64,1019,79,1.96,108,46
2020-06-23 04:00:00 +0000 UTC,15.81,15.47,17.34,1019,85,1.92,110,14
2020-06-23 05:00:00 +0000 UTC,14.6,14.3,17.34,1018,91,1.76,109,27
2020-06-23 06:00:00 +0000 UTC,14.45,14.15,17.34,1018,92,1.67,103,70
2020-06-23 07:00:00 +0000 UTC,13.73,13.47,16.64,1017,95,1.59,96,95
2020-06-23 08:00:00 +0000 UTC,13.24,13.05,16.34,1018,96,1.74,90,97
2020-06-23 09:00:00 +0000 UTC,12.77,12.61,16.24,1018,96,1.77,81,95
2020-06-23 10:00:00 +0000 UTC,14.42,14.21,16.14,1019,93,1.75,71,94
2020-06-23 11:00:00 +0000 UTC,15.72,15.26,18.36,1019,92,2.18,64,97
2020-06-23 12:00:00 +0000 UTC,17.38,16.82,18.34,1020,83,1.8,54,97
2020-06-23 13:00:00 +0000 UTC,19.29,18.6,19.64,1020,75,1.91,43,94
2020-06-23 14:00:00 +0000 UTC,21.89,20.84,23.46,1019,63,1.96,34,90
2020-06-23 15:00:00 +0000 UTC,23.55,22.91,23.87,1018,55,2.51,18,86
2020-06-23 16:00:00 +0000 UTC,24.31,23.64,24.71,1017,50,2.73,7,87
2020-06-23 17:00:00 +0000 UTC,24.93,23.64,25.34,1016,46,2.59,2,91
2020-06-23 18:00:00 +0000 UTC,24.77,23.84,25.2,1015,45,2.44,0,96
2020-06-23 19:00:00 +0000 UTC,24.45,23.14,24.91,1015,48,2.2,2,92
2020-06-23 20:00:00 +0000 UTC,22.55,22.26,22.61,1015,54,1.71,28,78
2020-06-23 21:00:00 +0000 UTC,20.69,19.83,21.8,1015,53,2.17,50,41
2020-06-23 22:00:00 +0000 UTC,17.88,17.55,18.37,1015,68,2.4,57,15
2020-06-23 23:00:00 +0000 UTC,17.02,16.69,18.64,1016,72,2.56,41,10
2020-06-24 00:00:00 +0000 UTC,15.81,15.3,17.74,1016,77,2.41,35,7
2020-06-24 01:00:00 +0000 UTC,15.28,14.69,16.84,1016,80,2.28,33,13
2020-06-24 02:00:00 +0000 UTC,14.31,13.69,16.34,1017,84,2.18,34,6
2020-06-24 03:00:00 +0000 UTC,13.21,12.53,15.14,1017,87,2.27,33,0
2020-06-24 04:00:00 +0000 UTC,12.62,11.92,15.34,1017,86,2.34,32,0
2020-06-24 05:00:00 +0000 UTC,12.19,11.37,15.34,1017,85,2.47,30,0
2020-06-24 06:00:00 +0000 UTC,11.89,10.8,14.84,1016,85,2.62,25,0
2020-06-24 07:00:00 +0000 UTC,11.36,10.19,14.84,1016,86,2.64,30,0
2020-06-24 08:00:00 +0000 UTC,10.53,9.51,14.14,1016,89,2.59,34,0
2020-06-24 09:00:00 +0000 UTC,10.09,9.32,14.24,1016,91,2.55,34,0
2020-06-24 10:00:00 +0000 UTC,11.9,10.86,14.14,1017,90,2.06,30,0
2020-06-24 11:00:00 +0000 UTC,13.64,12.89,17.26,1018,86,2.18,20,0
2020-06-24 12:00:00 +0000 UTC,16.52,15.76,17.64,1018,77,2.04,9,0
2020-06-24 13:00:00 +0000 UTC,19.6,18.74,20.01,1018,68,2.46,357,0
2020-06-24 14:00:00 +0000 UTC,22.72,20.64,23.86,1018,57,3.21,346,0
2020-06-24 15:00:00 +0000 UTC,24.73,23.34,24.98,1016,51,4.1,335,3
2020-06-24 16:00:00 +0000 UTC,25.5,25.06,25.86,1015,45,4.16,328,3
2020-06-24 17:00:00 +0000 UTC,26.41,25.99,26.84,1014,39,3.82,323,7
2020-06-24 18:00:00 +0000 UTC,26.56,25.64,27.05,1013,38,3.44,319,7
2020-06-24 19:00:00 +0000 UTC,25.94,25.45,26.38,1013,40,2.64,319,0
2020-06-24 20:00:00 +0000 UTC,23.81,22.64,24.19,1013,56,2.11,333,0
2020-06-24 21:00:00 +0000 UTC,22.1,20.84,24.02,1013,49,2.26,6,0
2020-06-24 22:00:00 +0000 UTC,18.66,17.72,20.34,1014,70,2.56,23,15
2020-06-24 23:00:00 +0000 UTC,18.3,17.57,19.24,1014,69,2.15,21,52
2020-06-25 00:00:00 +0000 UTC,17.87,17.31,18.46,1015,69,2.2,19,70
2020-06-25 01:00:00 +0000 UTC,17.19,16.7,17.75,1015,72,2.19,15,83
2020-06-25 02:00:00 +0000 UTC,16.25,15.83,17.24,1015,76,2.17,11,91
2020-06-25 03:00:00 +0000 UTC,15.23,14.78,16.74,1015,80,2.1,10,87
2020-06-25 04:00:00 +0000 UTC,14.54,14,16.34,1016,82,2.08,15,90
2020-06-25 05:00:00 +0000 UTC,14.09,13.44,16.34,1015,83,2.2,19,90
2020-06-25 06:00:00 +0000 UTC,14.53,13.75,15.84,1014,83,2.39,15,94
2020-06-25 07:00:00 +0000 UTC,14.48,13.67,15.64,1014,83,2.54,7,98
2020-06-25 08:00:00 +0000 UTC,14.25,13.4,15.64,1014,84,2.54,1,97
2020-06-25 09:00:00 +0000 UTC,14.04,13.24,15.34,1015,85,2.68,358,98
2020-06-25 10:00:00 +0000 UTC,16.78,15.64,17.47,1015,77,2.78,354,91
2020-06-25 11:00:00 +0000 UTC,17.54,16.14,18.12,1016,77,3.15,351,81
2020-06-25 12:00:00 +0000 UTC,19.64,18.95,20.26,1016,73,3.47,350,89
2020-06-25 13:00:00 +0000 UTC,22.07,21.44,22.96,1016,65,4.13,346,86
2020-06-25 14:00:00 +0000 UTC,25.04,24.51,25.52,1015,55,5.01,340,89
2020-06-25 15:00:00 +0000 UTC,26.68,25.14,27.22,1014,50,6.06,331,68
2020-06-25 16:00:00 +0000 UTC,27.36,26.92,27.88,1013,49,6.71,325,84
2020-06-25 17:00:00 +0000 UTC,27.99,26.86,28.52,1012,46,6.79,323,90
2020-06-25 18:00:00 +0000 UTC,27.94,26.96,28.4,1012,45,6.43,319,79
2020-06-25 19:00:00 +0000 UTC,27.84,26.84,28.3,1012,44,5.06,317,79
2020-06-25 20:00:00 +0000 UTC,26.29,25.34,26.69,1012,50,3.67,323,68
2020-06-25 21:00:00 +0000 UTC,23.98,22.76,24.86,1013,60,2.47,329,74
2020-06-25 22:00:00 +0000 UTC,22.39,22.12,22.86,1014,67,2.03,339,86
2020-06-25 23:00:00 +0000 UTC,22.07,21.1,22.86,1015,67,1.84,314,100
2020-06-26 00:00:00 +0000 UTC,21.7,17.64,22.2,1015,68,2.41,278,96
2020-06-26 01:00:00 +0000 UTC,21.52,17.64,21.9,1017,68,3.7,260,95
2020-06-26 02:00:00 +0000 UTC,20.8,17.34,21.37,1017,79,3.66,258,99
2020-06-26 03:00:00 +0000 UTC,19.78,17.14,20.26,1018,89,2.43,265,100
2020-06-26 04:00:00 +0000 UTC,19.02,17.14,19.43,1017,92,1.91,284,100
2020-06-26 05:00:00 +0000 UTC,17.01,17.01,17.01,1017,98,1.48,305,100
2020-06-26 06:00:00 +0000 UTC,16.68,16.3,17.22,1017,98,1.12,325,98
2020-06-26 07:00:00 +0000 UTC,17.05,16.34,17.5,1016,96,0.62,30,100
2020-06-26 08:00:00 +0000 UTC,16.54,16.14,16.99,1017,99,0.54,89,100
2020-06-26 09:00:00 +0000 UTC,16.68,16.14,17.01,1017,99,1.36,101,100
2020-06-26 10:00:00 +0000 UTC,16.89,16.14,17.38,1018,97,1.4,111,100
2020-06-26 11:00:00 +0000 UTC,16.74,15.84,17.32,1019,98,1.71,114,100
2020-06-26 12:00:00 +0000 UTC,16.4,16.14,16.64,1019,99,2.68,117,100
2020-06-26 13:00:00 +0000 UTC,16.04,15.61,17.86,1020,99,3.68,121,100
2020-06-26 14:00:00 +0000 UTC,15.95,15.31,18.46,1021,97,3.49,116,100
2020-06-26 15:00:00 +0000 UTC,16.01,15.45,17.14,1020,95,3.57,115,100
2020-06-26 16:00:00 +0000 UTC,16.4,15.72,19.36,1019,94,3.68,117,100
2020-06-26 17:00:00 +0000 UTC,16.71,16.11,19.26,1019,93,3.61,119,100
2020-06-26 18:00:00 +0000 UTC,15.99,15.51,16.84,1018,93,3.71,120,100
2020-06-26 19:00:00 +0000 UTC,15.57,15.1,16.24,1018,93,3.95,123,100
2020-06-26 20:00:00 +0000 UTC,14.86,14.34,15.64,1019,94,4.29,123,100
2020-06-26 21:00:00 +0000 UTC,14.51,13.98,15.14,1018,93,4.43,119,100
2020-06-26 22:00:00 +0000 UTC,14.01,13.63,14.64,1018,95,4.3,115,100
2020-06-26 23:00:00 +0000 UTC,14.02,13.62,14.35,1018,95,4.63,112,100
2020-06-27 00:00:00 +0000 UTC,14,13.58,14.34,1018,95,4.28,111,100
2020-06-27 01:00:00 +0000 UTC,14.08,13.14,14.41,1018,94,4.28,117,100
2020-06-27 02:00:00 +0000 UTC,13.95,12.74,14.27,1018,95,4.35,120,100
2020-06-27 03:00:00 +0000 UTC,13.38,12.64,13.73,1017,96,4.99,120,100
2020-06-27 04:00:00 +0000 UTC,13.34,12.64,13.72,1017,96,5.36,121,100
2020-06-27 05:00:00 +0000 UTC,12.91,12.91,12.91,1017,97,5.24,130,100
2020-06-27 06:00:00 +0000 UTC,12.81,12.14,13.23,1017,97,4.9,141,100
2020-06-27 07:00:00 +0000 UTC,12.58,12.14,13.03,1016,97,5.33,142,100
2020-06-27 08:00:00 +0000 UTC,12.61,11.34,13.06,1016,97,5.91,132,100
2020-06-27 09:00:00 +0000 UTC,12.47,10.84,12.89,1015,98,6.16,118,100
2020-06-27 10:00:00 +0000 UTC,11.83,11.14,12.26,1017,95,3.12,123,100
2020-06-27 11:00:00 +0000 UTC,11.77,11.14,12.22,1019,96,3.35,133,100
2020-06-27 12:00:00 +0000 UTC,11.68,11.37,12.46,1019,98,3.98,124,100
2020-06-27 13:00:00 +0000 UTC,11.77,11.38,13.26,1018,99,4.17,97,100
2020-06-27 14:00:00 +0000 UTC,12.06,11.8,12.64,1018,97,3.32,117,100
2020-06-27 15:00:00 +0000 UTC,12.28,11.89,15.26,1018,97,3.44,106,100
2020-06-27 16:00:00 +0000 UTC,12.51,12.05,15.26,1017,96,3.38,102,100
2020-06-27 17:00:00 +0000 UTC,12.89,12.39,16.36,1017,96,3.16,105,100
2020-06-27 18:00:00 +0000 UTC,12.93,12.59,13.74,1017,96,2.95,114,100
2020-06-27 19:00:00 +0000 UTC,13.2,13,13.74,1017,94,2.88,123,100
2020-06-27 20:00:00 +0000 UTC,12.8,12.65,13.34,1018,93,3.02,128,100
2020-06-27 21:00:00 +0000 UTC,12.65,12.42,13.34,1018,93,2.99,128,100
2020-06-27 22:00:00 +0000 UTC,12.58,12.26,12.84,1019,95,3.23,132,100
2020-06-27 23:00:00 +0000 UTC,12.44,12.16,12.7,1020,95,3.31,133,100
2020-06-28 00:00:00 +0000 UTC,12.28,12.01,12.55,1021,95,3.2,135,100
2020-06-28 01:00:00 +0000 UTC,12.09,11.83,12.34,1021,95,3.15,135,100
2020-06-28 02:00:00 +0000 UTC,11.95,11.72,12.21,1022,95,2.92,132,100
2020-06-28 03:00:00 +0000 UTC,11.68,11.45,11.97,1022,94,2.63,127,98
2020-06-28 04:00:00 +0000 UTC,11.32,11.11,11.84,1022,94,2.57,123,99
2020-06-28 05:00:00 +0000 UTC,11.12,11.12,11.12,1022,94,2.59,124,97
2020-06-28 06:00:00 +0000 UTC,11.14,10.87,11.64,1022,94,2.57,125,97
2020-06-28 07:00:00 +0000 UTC,11.05,10.81,11.53,1021,94,2.47,125,94
2020-06-28 08:00:00 +0000 UTC,11.11,10.84,11.6,1022,94,2.6,122,90
2020-06-28 09:00:00 +0000 UTC,11.03,10.64,11.48,1022,95,2.65,122,94
2020-06-28 10:00:00 +0000 UTC,11.2,9.84,11.95,1023,96,2.97,123,100
2020-06-28 11:00:00 +0000 UTC,11.47,10.14,12.36,1023,96,3.22,123,100
2020-06-28 12:00:00 +0000 UTC,12.43,12.1,13.24,1024,94,3.2,118,100
2020-06-28 13:00:00 +0000 UTC,13.53,13.24,14.01,1024,91,3.12,111,100
2020-06-28 14:00:00 +0000 UTC,14.71,14.47,15.26,1024,88,3.3,112,100
2020-06-28 15:00:00 +0000 UTC,15.28,14.96,16.84,1024,85,3.48,115,100
2020-06-28 16:00:00 +0000 UTC,15.79,15.34,17.14,1023,83,3.49,116,99
2020-06-28 17:00:00 +0000 UTC,16.35,15.8,17.36,1022,80,3.68,115,100
2020-06-28 18:00:00 +0000 UTC,16.4,15.78,17.96,1022,78,3.88,116,95
2020-06-28 19:00:00 +0000 UTC,16.22,15.66,16.64,1022,78,4.04,117,91
2020-06-28 20:00:00 +0000 UTC,15.29,14.82,15.52,1022,81,3.96,119,91
2020-06-28 21:00:00 +0000 UTC,14.57,14.05,15.86,1022,85,3.7,123,85
2020-06-28 22:00:00 +0000 UTC,12.89,12.65,13.26,1023,93,3.39,122,100
2020-06-28 23:00:00 +0000 UTC,12.85,12.34,13.34,1024,94,3.65,122,91
2020-06-29 00:00:00 +0000 UTC,12.66,12.34,13.27,1024,95,3.68,122,95
2020-06-29 01:00:00 +0000 UTC,12.73,12.34,13.32,1024,94,3.73,125,96
2020-06-29 02:00:00 +0000 UTC,12.78,12.55,13.31,1024,93,3.83,127,92
2020-06-29 03:00:00 +0000 UTC,12.17,11.89,12.74,1024,95,3.81,129,86
2020-06-29 04:00:00 +0000 UTC,12.12,11.74,12.69,1024,94,3.84,129,94
2020-06-29 05:00:00 +0000 UTC,12.13,11.74,12.68,1024,94,3.77,127,96
2020-06-29 06:00:00 +0000 UTC,12.05,11.85,12.53,1023,94,3.84,123,90
2020-06-29 07:00:00 +0000 UTC,11.95,11.74,12.47,1023,95,4.49,118,99
2020-06-29 08:00:00 +0000 UTC,12.08,11.87,12.74,1023,95,4.54,114,98
2020-06-29 09:00:00 +0000 UTC,12.18,11.94,12.74,1023,94,4.18,113,94
2020-06-29 10:00:00 +0000 UTC,13.35,12.34,13.97,1023,90,4.02,103,100
2020-06-29 11:00:00 +0000 UTC,13.62,12.34,14.26,1024,90,3.95,98,100
2020-06-29 12:00:00 +0000 UTC,13.94,13.59,15.26,1024,92,4.54,89,100
2020-06-29 13:00:00 +0000 UTC,14.29,13.94,15.64,1024,91,4.81,83,100
2020-06-29 14:00:00 +0000 UTC,16.14,15.5,16.63,1023,84,4.95,73,100
2020-06-29 15:00:00 +0000 UTC,18.06,17.42,18.64,1022,77,4.59,61,100
2020-06-29 16:00:00 +0000 UTC,19.41,18.96,19.74,1020,70,3.81,55,100
2020-06-29 17:00:00 +0000 UTC,19.8,19.33,20.34,1019,70,3.05,65,98
2020-06-29 18:00:00 +0000 UTC,20.03,19.54,20.4,1018,71,3.05,75,96
2020-06-29 19:00:00 +0000 UTC,19.9,19.37,21.36,1018,72,3.08,83,99
2020-06-29 20:00:00 +0000 UTC,19.1,18.57,20.26,1018,75,2.52,99,95
2020-06-29 21:00:00 +0000 UTC,17.9,17.46,18.76,1018,78,2.79,114,88
2020-06-29 22:00:00 +0000 UTC,16.75,15.64,17.76,1018,84,3.07,119,86
2020-06-29 23:00:00 +0000 UTC,16.11,14.74,17.76,1019,89,3.3,120,74
2020-06-30 00:00:00 +0000 UTC,15.55,14.14,15.92,1019,93,3.27,115,76
2020-06-30 01:00:00 +0000 UTC,15.1,13.74,15.63,1018,95,3.05,110,55
2020-06-30 02:00:00 +0000 UTC,14.85,13.34,15.49,1018,96,3.09,102,47
2020-06-30 03:00:00 +0000 UTC,14.26,13.84,14.93,1018,98,3.02,93,44
2020-06-30 04:00:00 +0000 UTC,13.62,13.27,14.35,1017,99,2.71,82,40
2020-06-30 05:00:00 +0000 UTC,13.33,12.94,14.06,1016,99,2.58,63,30
2020-06-30 06:00:00 +0000 UTC,13.44,13.15,14.09,1016,97,2.76,47,29
2020-06-30 07:00:00 +0000 UTC,13.33,12.87,13.8,1015,96,3.06,37,25
2020-06-30 08:00:00 +0000 UTC,13.32,12.71,13.58,1015,95,3.2,30,17
2020-06-30 09:00:00 +0000 UTC,13.3,12.66,14.14,1015,94,3.25,24,23
2020-06-30 10:00:00 +0000 UTC,15.57,13.84,15.95,1016,87,2.97,14,53
2020-06-30 11:00:00 +0000 UTC,16.31,14.84,17.76,1016,87,3.68,12,87
2020-06-30 12:00:00 +0000 UTC,17.67,16.24,19.36,1016,83,3.7,12,90
2020-06-30 13:00:00 +0000 UTC,19.88,19.71,20.76,1015,76,4.72,6,60
2020-06-30 14:00:00 +0000 UTC,21.8,21.59,22.46,1014,66,5.71,357,96
2020-06-30 15:00:00 +0000 UTC,23.08,22.64,23.54,1013,61,6.3,349,94
2020-06-30 16:00:00 +0000 UTC,23.72,23.34,24.24,1011,57,6.75,346,98
2020-06-30 17:00:00 +0000 UTC,24.34,23.74,24.92,1009,53,6.81,346,86
2020-06-30 18:00:00 +0000 UTC,24.58,24.14,25.1,1008,53,6.71,349,93
2020-06-30 19:00:00 +0000 UTC,24.37,23.24,24.88,1008,55,6.24,337,92
2020-06-30 20:00:00 +0000 UTC,22.85,22.38,23.36,1009,58,6.01,330,94
2020-06-30 21:00:00 +0000 UTC,22.23,21.68,22.53,1010,57,5.02,326,75
2020-06-30 22:00:00 +0000 UTC,21.31,21.14,21.46,1009,64,3.53,316,92
2020-06-30 23:00:00 +0000 UTC,20.01,19.02,21.46,1009,67,3.35,320,100
2020-07-01 00:00:00 +0000 UTC,19.93,14.84,20.34,1011,66,4.09,316,100
2020-07-01 01:00:00 +0000 UTC,20.31,15.24,20.65,1011,62,4.28,322,100
2020-07-01 02:00:00 +0000 UTC,19.72,15.14,20.16,1010,65,4.46,325,97
2020-07-01 03:00:00 +0000 UTC,18.89,15.24,19.5,1010,70,4.66,316,100
2020-07-01 04:00:00 +0000 UTC,17.6,15.24,18.83,1011,82,5.4,309,100
2020-07-01 05:00:00 +0000 UTC,16,14.9,17,1010,93,5.45,304,98
2020-07-01 06:00:00 +0000 UTC,15.22,14.72,15.75,1010,98,5.27,301,100
2020-07-01 07:00:00 +0000 UTC,15.07,14.75,15.84,1010,97,5.09,299,93
2020-07-01 08:00:00 +0000 UTC,14.76,14.51,15.64,1010,94,4.87,297,59
2020-07-01 09:00:00 +0000 UTC,14.51,14.19,15.08,1011,95,5.1,294,74
2020-07-01 10:00:00 +0000 UTC,15.4,13.14,16,1011,91,5.06,283,67
2020-07-01 11:00:00 +0000 UTC,15.49,12.64,16.13,1013,88,5.33,283,29
2020-07-01 12:00:00 +0000 UTC,15.63,13.84,16.29,1013,77,5.4,282,34
2020-07-01 13:00:00 +0000 UTC,15.5,14.74,16.06,1014,67,5.96,281,33
2020-07-01 14:00:00 +0000 UTC,16.21,15.52,16.79,1014,58,5.84,276,4
2020-07-01 15:00:00 +0000 UTC,17.12,16.39,17.96,1014,51,5.75,272,1
2020-07-01 16:00:00 +0000 UTC,17.45,16.77,17.92,1013,48,5.63,274,2
2020-07-01 17:00:00 +0000 UTC,18.04,17.45,18.57,1012,45,5.57,279,0
2020-07-01 18:00:00 +0000 UTC,17.87,17.32,18.39,1012,46,5.37,280,0
2020-07-01 19:00:00 +0000 UTC,17.5,17,18,1012,47,4.89,280,0
2020-07-01 20:00:00 +0000 UTC,15.76,15.29,16.19,1013,54,3.46,281,2
2020-07-01 21:00:00 +0000 UTC,13.75,13.36,14,1014,64,2.45,281,1
2020-07-01 22:00:00 +0000 UTC,12.36,11.93,12.64,1015,75,2.08,278,2
2020-07-01 23:00:00 +0000 UTC,11.52,11.13,12.26,1016,78,2.18,275,1
2020-07-02 00:00:00 +0000 UTC,11.07,10.76,12.14,1016,79,2.08,269,1
2020-07-02 01:00:00 +0000 UTC,10.24,9.96,10.74,1017,83,1.84,268,2
2020-07-02 02:00:00 +0000 UTC,10.09,9.34,10.36,1017,84,1.69,261,0
2020-07-02 03:00:00 +0000 UTC,8.69,8.26,9.01,1017,88,1.66,249,3
2020-07-02 04:00:00 +0000 UTC,8.25,7.7,8.75,1017,89,1.89,247,2
2020-07-02 05:00:00 +0000 UTC,6.93,6.18,8.37,1017,90,1.94,245,1
2020-07-02 06:00:00 +0000 UTC,7.6,6.41,9.25,1017,87,1.96,244,1
2020-07-02 07:00:00 +0000 UTC,7.69,6.65,8.96,1017,87,1.58,245,2
2020-07-02 08:00:00 +0000 UTC,7.83,7.34,8.41,1016,88,0.81,245,2
2020-07-02 09:00:00 +0000 UTC,7.47,6.89,8.19,1017,89,0.91,210,1
2020-07-02 10:00:00 +0000 UTC,8.04,7.02,9.46,1018,87,1.56,165,0
2020-07-02 11:00:00 +0000 UTC,8.25,7.43,10.36,1019,89,1.29,123,0
2020-07-02 12:00:00 +0000 UTC,10.09,9.5,10.85,1020,86,0.53,144,3
2020-07-02 13:00:00 +0000 UTC,12.1,11.63,13.36,1020,79,0.36,142,3
2020-07-02 14:00:00 +0000 UTC,14.24,13.64,15.04,1020,70,0.84,25,23
2020-07-02 15:00:00 +0000 UTC,15.72,15.59,15.94,1018,62,0.94,360,3
2020-07-02 16:00:00 +0000 UTC,16.93,15.64,17.45,1017,59,1.34,350,30
2020-07-02 17:00:00 +0000 UTC,17.94,16.84,18.76,1016,53,1.75,337,66
2020-07-02 18:00:00 +0000 UTC,18.22,17.14,18.63,1015,52,1.96,325,27
2020-07-02 19:00:00 +0000 UTC,18.11,17.65,18.76,1015,53,1.93,312,14
2020-07-02 20:00:00 +0000 UTC,16.74,16.33,17.11,1016,62,1.12,282,9
